Urban,PCTGQTRS,HUNVFlag,Unemployment rate; Estimate; EDUCATIONAL ATTAINMENT 0 Some college or associate's degree,Total; Estimate; Some college no degree
1,0.0225157,0,12.9,28.7
1,0.0385243,1,6.7,31.3
1,0.0132373,1,4.2,19.7
1,0.0218938,1,11.4,25.4
1,0.0361897,1,10.1,29.4
1,0.0056818,0,3.8,27.2
1,0.0087555,0,8.4,26
1,0.0071006,1,3.4,24.5
1,0.0076596,0,9.3,30.8
1,0.0127253,0,9,15.7
1,0.0066457,0,9,26.3
1,0,0,3.9,25.7
1,0.0368764,0,2.5,23.4
1,0.0124801,0,4.9,25.6
1,0.0128834,0,4.6,29.1
1,0.0056883,0,10.4,37.1
1,0.0015991,0,16.4,32.2
1,0.0484645,0,0,21.4
1,0.0082922,0,12.6,31.3
1,0.0018469,0,7.2,39.6
1,0.0130024,0,6.7,24.2
1,0.0107191,0,4.9,31.6
1,0.0083571,0,11.9,29.2
1,0,0,8.8,31.9
1,0.0032494,0,2.9,45.4
1,0.002978,0,11,39
1,0.0007977,0,10.2,37.6
1,0.001219,1,12.8,35.2
1,0.0059299,0,7.3,31.5
1,0.0003771,1,12.2,31.8
1,0.0025823,0,11.2,32.8
1,0.005,0,23.9,29.3
1,0,0,4.2,26.6
1,0.0016447,0,13,27.7
1,0.0414798,0,8.6,22.7
1,0.0017857,0,19.5,28.7
1,0.0103663,0,6.6,22.3
1,0.0035299,0,4.7,30.1
1,0.0056666,0,7.3,33.3
1,0.007533,0,14.8,25.4
1,0.0059032,0,0,34.8
1,0.0031314,0,7.2,31.7
1,0.007563,0,1.6,29.2
1,0.0057842,0,7,28
1,0.0062079,0,6.2,26.9
1,0.0014245,0,4.5,29
1,0.0060896,1,9.4,30.6
1,0.0026928,0,1.3,25.6
1,0.0010965,1,5.9,24
1,0.0198537,0,12.6,31.6
1,0.0208901,0,8.6,24.3
1,0.0051468,0,5.1,25.6
1,0.029313,0,7.5,25.7
1,0,0,8.1,27.4
1,0.0023148,0,5.4,27.9
1,0,0,0,22.4
1,0,1,5,22.4
1,0,0,12.4,22.9
1,0.0011722,0,13.4,15
1,0.0008491,0,8.4,16.1
1,0.0014755,0,1.9,18.7
1,0,0,11.5,17.5
1,0,0,9.6,15.8
1,0.011645,0,6.1,23.6
1,0,0,0,15.9
1,0.0002036,0,11.9,24.6
1,0,0,2.7,20.6
1,0,0,0.9,30.5
1,0.0009017,1,13.9,28.4
1,0.0417884,0,3.5,26
1,0,1,7.7,25.1
1,0.0020683,0,10.6,34.9
1,0.0284139,0,2.2,37.9
1,0.0037292,0,5.1,25.7
1,0.0021786,1,8.4,20
1,0,0,3.5,26.7
1,0.0024125,0,5.5,19.9
1,0.0025786,0,10.9,32.9
1,0.0082148,0,5.3,28.9
1,0.007085,0,14.1,26.1
1,0.002484,1,11.7,24.3
1,0.0034497,0,4.7,21.6
1,0.001233,1,13.9,36.4
1,0,0,5.9,28.1
1,0.0597997,0,18.2,26.4
1,0.0011074,1,34.3,42.5
1,0.0021723,0,11.1,28.1
1,0.0024899,0,2.3,26.6
1,0.0040617,0,21.1,28.1
1,0.0047501,0,1.8,33.2
1,0.0107962,1,13.6,17.9
1,0.0007222,0,5.2,30.2
1,0.0052342,0,5,38.5
0,0.0157,0,21.6,25
1,0.0244228,0,5,31.4
1,0.0160809,0,4.5,26.9
1,0.0109553,0,1.3,35.8
1,0.0068571,1,7.3,26.8
1,0.0110816,0,2.4,26.2
1,0.0026014,0,4.8,23
1,0.0052347,0,6.5,24.3
1,0.0021716,0,20.2,25
1,0.0059649,0,9.9,27.8
1,0.010687,0,0,23.7
1,0.0096628,0,14.3,26.6
1,0.0013838,0,12,26.4
1,0.0043065,0,8.5,33
1,0.0032561,0,12.5,25.7
1,0,0,5.7,30.6
0,0.0058352,0,8.6,19.4
0,0,0,0,35.5
1,0.001249,0,1.7,25.5
1,0.0022879,0,4.3,27.8
1,0,0,14.3,30.9
1,0.0047145,0,19.2,18.8
1,0.0049652,0,11.5,28.1
1,0,0,13.9,18.6
0,0.0147203,0,0,24.6
0,0.0021956,0,15.1,28.4
0,0.0242678,0,2.7,23.9
1,0.0012068,0,2.4,33
0,0.0347729,0,8.8,32.9
1,0.038961,0,9.5,19.2
1,0.0113395,0,8,28.2
1,0.0019563,0,3,23.7
1,0.0121418,0,8.1,19
1,0.0105724,0,5.6,18
1,0.0223495,0,7.1,27.6
1,0.003554,0,6,32.9
1,0.0026846,0,8.3,22.4
1,0.0123518,1,12.5,21.7
1,0.0015798,0,4.2,28.4
1,0,0,2.5,25.6
1,0.0009012,0,5.5,23.4
1,0.0010173,0,5.2,28.9
1,0.0175439,0,8.4,29.2
1,0,0,2.1,21.8
0,0.0043085,0,8.3,27.7
1,0.0007669,1,12.1,26.3
1,0.0005539,0,1.5,27.2
1,0.0028757,0,6.4,28.6
1,0.0027896,0,5.1,22.9
1,0.0024176,0,0,29.3
1,0.002239,0,4.7,25.8
1,0,0,3.4,29.2
1,0.0018248,0,10.9,20.4
1,0.0038314,0,3.1,21.6
0,0.4006929,0,0,21.4
1,0,0,19,30.6
0,0,0,18.5,25.6
0,0.0364688,0,9.3,26.7
1,0.9894768,0,0,17.7
0,0.0091871,0,8,27.4
0,0.0090894,1,13.9,34.4
1,0.0004743,0,0,10.9
1,0.0001674,0,9.3,16.8
1,0,0,7.9,24.5
1,0,0,12.1,23.7
1,0.0137069,0,10.2,26.5
1,0,0,15.7,32.2
1,0.0046483,0,16.9,22.9
1,0.0116807,0,5.1,17.7
0,0.0047356,0,5.7,24.3
1,0.0004219,0,9.1,19.7
1,0,0,7.5,24
1,0.0217196,0,2.1,16.5
1,0,0,3.5,24
1,0,0,9.1,22.4
1,0.0011848,0,7.2,30.5
0,0,0,16.5,23.3
1,0,1,4.3,25.6
1,0,1,1.9,20.9
0,0,0,5.7,20.2
1,0,0,3,20.1
1,0,0,7.2,21.9
1,0.0028605,0,12.1,26
1,0.0438087,0,6.2,24
1,0.0031672,0,16,31.4
1,0.0194175,0,1,19.2
1,0.0053346,0,8.9,20
1,0.0062536,1,28,13.8
1,0.0018134,0,13.5,15.5
1,0.0045989,0,9.6,14.7
1,0.007985,0,3.2,23.3
1,0.0019239,0,1.8,25.3
1,0.0002263,0,14.3,30.5
1,0.0039794,0,7.2,25.2
1,0,0,15.3,28.2
1,0.0029358,0,5.7,24.1
1,0.0075323,0,12.5,30.5
1,0.0049278,0,3.7,28
1,0.0013273,1,8.9,14.2
1,0.0009145,0,17.8,13.7
1,0.0039939,0,1.5,28.5
1,0.0037671,0,6.2,23.5
1,0.0041612,0,2.8,31.1
1,0,0,5.5,13.9
1,0,0,5.9,27.7
1,0,0,7.7,22.8
1,0.0015361,0,17.6,25.5
1,0.0021446,0,7.9,29.2
1,0.0066323,0,3.7,34
1,0.0011818,0,3.7,27.9
1,0.0032845,0,3.7,20.7
1,0,0,12.4,23.6
1,0.0100631,0,9.1,32
1,0.0255302,1,5.1,25.3
1,0.0023047,1,3.7,22.7
1,0.0004908,0,1.5,24.3
1,0.0834783,0,14.9,27.8
1,0,1,19.6,30.7
1,0,0,6.9,26.2
1,0.0046092,0,7,17.4
1,0,0,0,29.3
1,0.0009775,0,0,18
1,0,0,5.2,31.4
1,0.0051404,0,4.7,21.1
1,0,0,17,27
1,0.0089753,0,0,11.3
1,0.0014413,0,14.5,27.4
1,0,0,2.9,13.3
1,0.0012518,0,9.9,15.3
1,0.0307878,0,0,21.2
1,0.0012361,0,2.6,28.4
1,0,0,2.5,22.2
1,0.0013685,0,2,19.7
1,0,0,20,12
1,0.0112038,0,0,10
1,0.0015856,1,3.5,17.8
1,0.0143486,0,0,7.5
1,0.0192666,0,15.1,27.5
1,0.0038468,0,5.3,26.1
1,0.0011867,0,4.8,31.7
1,0.000642,0,11.8,21.7
1,0.0072075,0,2,13.7
1,0.0207705,0,3,18.9
1,0.0005831,0,1.6,27.8
1,0.0021008,0,8.9,29.1
1,0.0004532,0,13.6,28.7
1,0,0,5.9,23.5
1,0,0,3.5,17.2
1,0.01458,0,27.6,21.5
1,0.0010927,0,6.4,7.4
1,0.0008691,0,3.8,27.8
1,0.2593423,0,11.3,21.4
1,0.0004696,0,3.3,23.7
1,0.0005666,0,4.3,24.2
1,0.0005548,0,10.7,33.1
1,0.0029955,1,4.6,28.3
1,0.0073687,0,5.1,36.8
1,0.0010318,0,6.3,17.3
1,0.0121415,0,8,30.5
1,0.0028329,0,12,22.4
1,0,0,8.9,23.4
1,0,0,2.7,31.9
1,0,0,5,31.9
1,0,0,3.7,22.7
1,0,0,5.1,22.7
1,0,0,0.6,34.5
1,0.0035601,0,7.5,35.9
1,0.0054122,1,7.6,30
1,0.0020825,0,3.5,35.6
1,0.0004937,0,2.1,19.7
1,0,0,5.4,25.6
1,0,0,5.6,30.4
1,0.0008722,0,4.8,27.3
1,0.0008729,0,8.4,31.9
1,0,0,2.4,29.9
1,0.0006461,0,14.2,26.8
1,0,0,13.8,21.4
1,0.0011366,0,3.2,25.6
1,0,0,8.7,33.1
1,0.0023828,1,11.8,31.9
1,0.0006036,0,12.2,31.8
1,0,0,16.5,27.9
1,0,1,0,23
1,0.0071673,0,16,18.5
1,0.0015024,0,7.5,31.4
1,0.6471643,0,14.1,22.3
1,0.0021603,0,13.2,25.8
1,0.001058,0,5.8,28
1,0.0035431,0,6.4,21.2
1,0.0055169,0,4.2,25.1
1,0.0216323,0,12.8,25.4
1,0,0,5.3,13.3
1,0,0,7.2,13.4
1,0,0,14.4,20
1,0.0120482,0,11.4,15.1
1,0.0031484,0,8.3,22.5
1,0.0009164,0,2.5,21.1
1,0,0,12.4,19.4
1,0.0014106,0,3.8,25.3
1,0,0,6.6,22.8
1,0.0019031,0,8.7,29.6
1,0,0,6.9,27.7
1,0.0018139,0,15.7,25.4
0,0.1475804,0,0.4,26.2
1,0.0014524,0,7.2,17.6
1,0.0015068,0,2.9,14.1
1,0,1,4.5,14.6
1,0,0,0,14
1,0.001367,0,4.6,20.4
1,0,0,3.6,22.5
1,0,0,0,19.8
1,0.0064032,0,0,18.6
1,0.001624,0,12.4,27.9
1,0,0,0,13.8
1,0.0029816,0,29.8,16.6
1,0.0011997,0,10.2,16.6
1,0.004863,0,10.9,22.8
1,0,0,28.6,19.9
1,0.0013701,0,23.2,18
1,0.0096557,0,6.2,22.5
1,0.0013403,0,0.6,26.1
1,0.0010412,0,0,20.1
1,0.0028647,0,8.3,18
1,0,0,4.1,10.2
1,0.0002216,0,36.3,22
1,0.0053127,0,0,14.2
1,0.0018944,0,14.2,22.4
1,0.0007829,0,8,15.8
1,0.0031663,0,18.1,17.3
1,0.0032847,0,2.9,15.1
1,0.0013115,0,9.2,26.3
1,0.0368891,0,6,16.3
1,0,0,10.9,16.5
1,0.0059134,0,9.1,25.5
1,0.0057058,0,0,25
1,0.0074268,0,5.2,14.3
1,0,0,10.1,20.2
1,0.026034,0,6.9,24.7
1,0.0042085,0,6.6,16.8
1,0.0045311,0,8.8,17.4
1,0.005616,0,0,13.1
1,0.0023074,1,10.9,13.6
1,0.0496481,0,31.3,10.1
1,0.0059819,0,11.4,15.5
1,0.0183539,0,0,17.6
1,0.0100492,0,29.9,26.3
1,0.0727396,0,0,11.2
1,0.0006845,0,11.4,32
1,0.0007083,0,7,11.1
1,0.0010772,0,3.7,20.9
0,0,0,8.2,34.2
1,0.0004911,0,2.4,30.3
1,0.0010584,0,3.7,18.6
1,0.0013883,1,4.3,24
1,0.0128044,1,7.4,29
1,0.2379297,0,9.4,23
1,0.0012799,0,8,25
1,0.0010495,0,19.1,28.6
1,0.0175777,0,9.4,23.5
1,0.0051805,1,4.3,14
1,0,0,6.3,15.3
1,0.028195,0,12.6,10
1,0.0015486,0,6.3,24.9
1,0.0045883,0,4,23.8
1,0.0029007,0,6.5,27.6
1,0.0342944,0,18.7,10.9
1,0.0055697,0,19.9,8.9
1,0.0246444,0,15.4,15.9
1,0.1389892,1,12.1,11.5
1,0.0150716,1,37.8,7.2
1,0,1,1.6,21.3
1,0.0033491,0,2.3,31.9
1,0.0004192,1,31,19.3
1,0.0200222,0,12.5,15.3
1,0.1089406,0,3.1,11.8
1,0.0052184,0,18.5,18.5
1,0,0,0,12.3
1,0.0012119,0,0,26.1
1,0.2206058,1,16.3,16.2
1,0.0002191,0,4.5,21.1
1,0.0010085,0,3.8,20.6
1,0,0,3.4,22.9
1,0.0022292,0,19.5,16.9
1,0.0008863,0,6.8,17
1,0.0034205,0,3.4,28.9
1,0,0,14.1,21.3
1,0.003297,0,4.8,27.6
1,0,0,9,32
1,0.0031789,0,6.5,34.3
1,0.0298483,0,7.4,29.7
1,0.0064169,0,4,21.5
1,0.0141218,1,11.5,23.7
1,0.0480128,0,10.2,20
1,0.0598592,0,14.6,23
1,0.0066502,0,6.7,25.4
1,0.0314047,0,11.4,18.4
1,0.008205,0,2.5,21.7
1,0.0036314,0,7.5,29.2
1,0.0037415,0,16.8,13.1
1,0.0014351,1,11.7,25.8
1,0.0045139,0,10.5,27
1,0.0201123,0,15.8,29
1,0.0009619,0,3.4,15.1
1,0.0004343,1,14.3,25.1
1,0.0227589,0,1.3,24
1,0.0004072,0,12.5,19.5
1,0.0006323,0,2.6,23.9
1,0.0027491,0,4.5,29.8
1,0,0,4.5,27.4
1,0.0006142,0,4.1,19.8
1,0.0111632,0,19.8,23
1,0.0006285,1,6.9,24.6
1,0.0157373,0,8.2,25.4
1,0.0772871,0,5.7,17
1,0.0019317,0,4.1,16.3
1,0.1186577,0,1.9,27.8
1,0.0344293,0,2.3,28
1,0.0346306,0,5.9,27.2
1,0.0175889,1,6.9,28.8
1,0.0007215,0,6.8,20
1,0.0190459,0,4.2,25.6
1,0.0154321,0,0,29.8
0,0.0118786,0,7.6,28.3
1,0.0032097,1,10,26.5
1,0.0283734,0,9.6,32.4
0,0.0067491,0,4.8,30.4
1,0.0151654,0,1.5,27.1
1,0.0211437,0,3.3,26.5
1,0.0148582,1,0,37
1,0,0,9.5,30.5
0,0,0,7.6,27.9
0,0.0001375,1,21.3,25.6
0,0.0054212,0,10.6,27
1,0,0,10.4,20.1
1,0.0004494,0,9.5,35.2
1,0.0034309,0,12.3,27.9
0,0,1,9.8,27.7
1,0,1,18.7,20.3
0,0.2096286,1,19.3,19.2
1,0.001006,1,6.2,28.7
1,0,0,3.5,29.5
1,0,0,5.5,22
0,0.0021786,0,2.6,27.9
1,0,0,0,13.2
1,0.0417979,1,6,25.5
1,0.0019735,0,2.9,26.8
1,0.0231419,1,6.1,33.8
0,0.0013407,0,5.1,33.2
1,0.0025173,0,12.6,25.7
1,0.0008427,1,15.2,31.6
1,0.0024465,0,9.9,25.9
1,0.0033456,1,11.7,25.1
1,0.0005663,0,9.9,26
1,0.0033278,0,22,29.5
1,0.0084746,0,6.8,25.7
1,0.0017207,1,17.1,24.1
1,0.0017422,0,8,28.3
1,0.0370739,1,15.5,20.4
1,0.0059307,1,18.1,22.1
1,0.0060726,0,6.6,24.6
1,0,0,11.4,28.8
1,0,0,2.5,28.4
1,0.0038685,0,11.3,31.7
1,0.0015489,0,3.5,31.7
1,0.00042,1,23.3,23.3
1,0.0283454,1,3,23
1,0.0148157,1,8.9,28.2
1,0,0,16.8,23.3
1,0.0004654,0,9.6,23.3
1,0.0011492,0,12.5,21.8
1,0.0014353,0,8.3,28.2
1,0.0007479,1,7.4,29.8
1,0,1,24,17.7
1,0,1,6.6,23.8
1,0,0,14.3,29
1,0.0002027,1,18.1,30.4
1,0,0,3.5,23.4
1,0.0005731,0,12.1,24.2
1,0,1,12.7,26.6
1,0,1,8.4,25.8
1,0,0,7.5,28.8
1,0,0,6.5,27.5
0,0,0,7.9,29.6
1,0.0013504,1,19,22
1,0.0003811,1,14.7,23.9
0,0.0176807,0,3.2,25.2
1,0.39647,0,13.9,35.9
0,0,0,2.3,28.5
0,0,0,13,34.6
0,0.0007405,0,5.2,26.1
1,0.0119171,1,4.3,32.3
1,0.0204048,1,2.7,27.7
1,0,1,5.6,31.2
0,0,0,13.5,26.6
0,0.001538,0,18.6,27.4
1,0.0323105,0,6.3,26.7
0,0.0046308,1,8.9,29.3
1,0,1,17.9,37.2
0,0,0,7,40.6
0,0,0,4.3,24.6
0,0,0,39.1,19.4
1,0.0007899,1,5,30.2
1,0.0149869,1,2.5,25.5
1,0,0,0,33.9
1,0.0139125,0,0,22.2
1,0,0,4.4,23.4
1,0.0051158,0,4.5,28.9
1,0.0066946,0,10.7,28.3
0,0,0,19,16.4
1,0,0,2.2,35.4
0,0,0,12.7,25
1,0.0131827,0,16.3,30
1,0,0,6.7,27.7
1,0,0,38.1,21.4
1,0.0050251,0,0,11.2
0,0.0028409,0,36.2,31.6
1,0.0009103,0,3.4,22.9
1,0,0,6.5,30.4
0,0.003792,0,13.6,28
0,0.0830688,0,11.7,36.1
1,0.0001343,0,0,25.4
0,0.0497738,0,11.3,22.1
0,0.0078571,0,6.1,25.2
0,0,0,2.9,22.4
1,0.0308268,0,1.7,26.2
1,0.0061498,0,1.6,26
1,0.027673,0,9.4,29
0,0.0007837,0,7.9,22.5
0,0.0093933,1,10.9,29.3
1,0.7858789,0,0,18.8
1,1,0,18.7,16.6
1,0.0005529,0,14.5,14.8
1,0.0007029,0,11.6,16.8
1,0.0022211,0,6.7,26.7
1,0.1517514,0,33,39.8
0,0.0011848,1,9.4,25.9
0,0,0,15.8,27.8
0,0,0,0,0
1,0.9919982,0,0,24
1,0,0,5.8,12.9
1,0,0,8.2,20.1
1,0.0152091,0,8.2,14.3
1,0.0378276,0,8.1,20.9
1,0.0844917,0,16.6,21.3
1,0.0014695,0,7.2,23.1
1,0.027027,0,4.1,19.7
1,0.0002664,0,5.9,21.1
1,0,0,0,22.1
1,0.0007725,0,8.1,23
1,0.0124657,0,11,25.4
1,0.0006456,1,9.4,26
1,0.0075972,0,4.6,32.5
1,0.003066,0,11.1,29.3
1,0.0006485,0,9.8,17.9
1,0.0022877,0,7.3,19.1
1,0.0081402,0,18.8,25.4
1,0,0,7.8,26
1,0,0,15.2,21.4
1,0.0047635,0,4.4,24.3
1,0,0,3.5,14.6
1,0,0,0,22.6
1,0.0049439,0,8.5,21.2
1,0.0002634,0,3.6,21.4
1,0.0129656,0,9.3,14.8
1,0.0053173,0,12.8,33.3
1,0.0056154,0,24,12.6
1,0.0021867,0,2.6,17.7
1,0.0062809,0,6.2,11.5
1,0.0070858,0,5.8,12.7
1,0,0,0,20.9
1,0.0037411,0,10.1,13.3
1,0.0101124,0,16.1,14.9
1,0.0380309,0,2.7,19.3
1,0.0144928,0,7.7,23.2
1,0.0004651,0,4.6,22.7
1,0.0076364,0,0,14.9
1,0,0,0,13.3
1,0,0,10.9,10.3
1,0.0066225,0,3.1,15.6
1,0.004375,0,0,28.8
1,0,1,5.4,22.7
1,0.1196219,1,0,22.6
1,0,0,6.4,26.4
1,0.1414403,0,1.4,22.2
1,0.0144158,0,5.4,24.8
1,0.0024213,0,14,31.6
1,0.2724166,0,6.8,28.9
1,0.0052213,1,6.2,29.7
1,0.0030762,0,6.5,22.5
1,0.001778,0,17.1,23
1,0.0080972,0,20.2,15.7
1,0.0073976,0,1.2,21.5
1,0.0134271,0,2.6,27.7
1,0.0059995,0,12.1,20
1,0.01502,0,10.3,28.9
1,0.003125,0,7.4,20
1,0.0226325,0,6.5,32.5
1,0.0064694,0,0.8,26.5
1,0.0032794,0,7.1,24.1
1,0.012096,0,6.7,31
1,0.0104759,0,7.5,24.5
1,0.0072823,0,6.1,22.9
1,0.0060827,0,1.7,29.3
1,0.009009,0,14.2,17.1
1,0.004344,0,5.9,21.5
1,0.0039049,0,4.7,21.7
1,0.0012086,0,1.8,25
1,0.001857,0,9.1,35.5
1,0.0031596,0,3.1,23.6
1,0.0456452,0,2.9,28.7
1,0.0124016,0,0.1,24.8
1,0.0065076,0,9.9,34.2
1,0.0023974,0,4,22.2
1,0,0,7.1,21.2
1,0,0,0,14.9
1,0.0099338,0,4.7,23.4
1,0.0171476,0,9.9,21.3
1,0,0,11.6,13.4
1,0.0077687,0,16.7,18.1
1,0.0014101,0,8.6,4.8
1,0,0,21.2,14.5
1,0.0003077,0,0,4.5
1,0.0068204,0,0,13.8
1,0.0108798,0,14.3,14.3
1,1,0,0,42.2
1,0,0,16.2,8.4
1,0.0018267,0,7.4,12.2
1,0.0023256,0,7.4,9.8
1,0.0328445,0,9,18.8
1,0.0209766,0,2.2,24.8
1,0.0139154,0,3.6,22.1
1,0.0137093,0,6.5,16.6
1,0.0069565,0,4.9,23
1,0.021134,0,0,20.3
1,0.0220667,0,21.6,19.5
1,0.0051033,0,0,11.7
1,0.0013922,0,11,17.3
1,0.0574764,0,100,9.4
1,0.277591,0,36.3,30.7
1,0.108043,0,0,28.6
1,0.459427,0,2,23.6
1,0.0072629,0,5.1,16.3
1,0.9343435,0,0,50
1,0.086937,0,9.9,17.1
1,0.3803901,1,35.7,28.1
1,0.0176147,1,7.5,10.6
1,0.0063807,1,6.2,24.3
1,0.030543,1,0,24.1
1,0.0017881,0,20.9,17.4
1,0.2222222,0,0,0
1,0.9944687,0,0,23.3
1,0.1771117,1,26,29.6
1,0,0,9.5,49
1,0.009189,0,16.3,21.3
1,0.0500795,0,0.5,26
1,0,0,8.8,24.6
1,0,0,12.4,21.1
1,0.0540863,0,5.5,18.9
1,0.2900055,0,0,14.5
1,0.0006063,0,4.1,22.7
1,0,0,6.6,15.6
1,0.0024279,0,8.7,26.2
1,0.0029703,0,12,22.6
1,0.0371862,0,6.1,27.3
1,0.0203317,0,4,18.8
1,0.0005401,0,8.4,16.1
1,0.0072746,0,15.8,13.1
1,0.0089099,1,7.2,18.2
1,0.0020058,0,9.7,14.5
1,0.006192,0,8.1,11.4
1,0.0357612,0,5.9,16.6
1,0,0,6.8,26.7
1,0.013586,0,13.4,14.6
1,0,0,0,16.9
1,0,0,10.1,10.6
1,0.0060447,0,10.6,16.1
1,0.0099776,1,5.4,19.4
1,0,0,7.9,15.4
1,0.0880212,0,5.3,12.9
1,0.0843568,0,0,16
1,0,0,0,15.6
1,0.8132036,0,0,6.9
1,0,0,7.6,18.3
1,0.0079072,0,0,22.5
1,0.0014837,0,8.7,13.4
1,0.0055479,0,0,9.6
1,0.0352714,0,0,9.9
1,0,0,29.1,14.1
1,0,0,7.2,13.4
1,0,0,6.1,10.1
1,0,0,15.7,14.3
1,0,0,11.3,8.8
1,0,0,15.6,5.8
1,0,0,21.6,11.5
1,0,0,5,10.1
1,0,0,7.3,12.5
1,0,0,0,15.8
1,0,0,10.7,19.5
1,0,0,0,14.7
1,0,1,3,10.8
1,0.0412398,0,5.9,13.1
1,0.00109,0,0,12
1,0.0023108,0,4.7,18.1
1,0,0,3.2,20.6
1,0,0,3.1,16
1,0.0039321,0,2.2,23.3
1,0.0034227,0,4.5,17.4
1,0.0042686,0,4.5,20.9
1,0.0018481,0,6.3,21.5
1,0.0053978,0,5.4,23.1
1,0.0088143,0,9.5,18.2
1,0.0079239,0,5.2,21.8
1,0.0016745,0,6.3,15.4
1,0.0053492,0,3.9,17.1
1,0.0035823,0,6.6,24.1
1,0.001611,0,6,20.2
1,0.0076289,0,2.8,30.5
1,0,0,16.1,24.6
1,0.0075124,0,5.1,30.3
1,0,0,22.5,12.5
1,0,0,16.1,18.4
1,0,0,0,6.2
1,0,0,13.1,11.2
1,0,0,5.8,10.2
1,0.0008502,0,2.8,13.1
1,0.0043635,0,3.8,31.9
1,0.0057683,0,3.4,25.6
1,0.0021215,0,4.3,29.9
1,0.0016609,1,6.8,31
1,0,0,16.8,27.7
1,0,0,6.7,25.7
1,0.0141602,0,6.7,27.7
1,0.0033098,0,4.4,22.7
1,0.0009055,0,1.6,21.2
1,0.0254463,0,5.5,30.5
1,0.0002385,0,9,25
1,0,0,15.4,24
1,0.0002914,0,3.8,23.4
1,0.0586135,0,11.1,33.1
1,0.1680753,0,13.8,25.1
1,0.0019392,0,15,18.6
1,0.0004162,0,4.9,26.4
1,0.05448,0,0,26.7
1,0.0644911,0,15.9,19.3
1,0.000188,0,7.2,17.9
1,0.0002827,0,12.3,28
1,0.0027181,0,9.6,16.4
1,0,0,5.7,18
1,0.4894384,0,4.5,24.4
1,0.0309111,0,9.1,24.2
1,0.0023933,0,7.4,38.7
1,0.0018067,0,4.2,22.2
1,0.0043228,0,5.9,33.5
1,0.0103223,0,6.2,18.5
1,0.0069073,1,4.7,22.6
1,0.0001789,1,2.7,25.4
1,0.6290772,0,0,45.3
1,0,0,2.7,25.5
0,0.0076091,0,7.1,13
1,0,0,3.4,22.6
1,0.0025834,0,8.5,27.6
1,0.0032651,0,5.3,22.5
1,0,0,14.5,21.6
1,0,0,7.1,41.8
1,0,0,15.7,51.2
1,0,0,2.6,35.8
1,0.0266931,1,6.6,30.8
1,0.0075495,0,9.3,28.3
1,0,0,16,26.7
1,0.0013913,0,16.8,26.6
1,0.0016429,0,1.8,25.2
1,0.0018582,0,7.5,21.1
1,0.003678,1,0,26.7
1,0.0040977,0,0,30
1,0.0043997,0,10.5,28.8
1,0.0012725,0,3.6,27.1
1,0.9584665,0,0,35.6
1,0,0,0,0
1,0,0,1.4,24.4
1,0.0054182,0,6.5,15.4
1,0.005343,0,6.7,13
1,0.0028509,0,16.1,14.7
1,0,0,8,18.9
1,0,0,2,19.5
1,0.0074319,0,3.8,24.6
1,0.0041476,0,2.1,16.9
1,0,0,3.6,11.7
0,0.2633067,0,4.4,23.4
1,0,0,0,13.5
1,0.0043096,0,3.5,24.1
1,0.0027976,0,16.2,34.9
1,0.0019231,0,1.6,17
1,0.0056941,0,11.5,26.5
1,0.0045702,0,6.1,22.4
1,0,0,4.7,18.2
1,0.0019531,0,6.8,17.8
1,0,1,15.3,23.3
1,0.0894118,1,4.3,32.5
1,0,0,4.8,23.2
1,0,0,6.5,19.5
1,0.0019791,1,11,26.7
1,0,0,17.8,19.1
1,0,0,6.2,31.4
1,0,0,0,19.7
1,0,0,17.3,20.8
1,0.0017143,0,3.4,17.4
1,0.0410861,0,0,17.6
1,0,0,0,20.7
1,0.9842024,0,0,51.4
1,0.010864,0,20.3,14.3
1,0.0319083,0,4.1,19
1,0.0110734,0,5.7,16.5
1,0.03282,0,6,21.7
1,0.0008901,0,5.2,19.6
1,0.0142966,0,4,17.8
1,0.0377473,0,8.4,26.7
1,0.0047747,0,2.7,20.3
1,0.0049217,0,5.9,17.6
1,0.0024398,0,14.1,21.1
1,0.0003007,0,4,21.3
1,0.0113493,0,0,26.9
1,0.06587,0,12.5,20.4
1,0.0017472,0,7.3,30
1,0.0220348,0,9.1,22.6
1,0.0205693,0,11.1,34.3
1,0,0,12.6,16.8
1,0,0,13.5,19
1,0.0017832,1,0.9,27.7
1,0,0,11.4,22
1,0.0035778,0,9.8,25
1,0,0,3.5,30.9
1,0.0711503,0,1.5,21.5
1,0.0006166,0,4.1,27.3
1,0.0277361,0,0,16.3
1,0.0016969,0,4,18.5
1,0.004177,0,7.4,20.6
1,0,0,19.2,16.8
1,0.00042,0,0,17.6
1,0.0016809,0,14,17.1
1,0.0030888,0,5.9,27.6
1,0.0034462,0,3.6,21.3
1,0.0012222,0,10.4,23.4
1,0.0037712,0,6.3,33.9
1,0.008825,0,3.9,17.7
1,0.0058965,0,9,22.8
1,0.0057102,0,5.5,24.3
1,0.0164019,1,7.3,24.8
1,0,0,4.5,23.6
1,0.0010515,0,5.9,24.7
0,0,0,1.4,22
1,0,0,5.8,25.7
1,0.0040447,0,8.8,27.4
1,0.0079926,0,8.2,28.5
1,0.0009897,0,6.4,22.3
1,0,0,3.7,21.8
1,0.0015729,0,8.5,26.9
1,0.0005535,0,8.8,27.7
1,0,0,3,31.3
1,0.0034392,0,0,36.3
1,0,0,17,21
